Boiler Cleaning,https://newyork.craigslist.org/mnh/egr/d/new-york-boiler-cleaning/7140692158.html,New York City,$25-$35 per hour,full-time,"
        
All qualified applicants will receive consideration for employment without regard to race, color, sex, sexual orientation, gender identity, religion, national origin, disability, veteran status, age, marital status, pregnancy, genetic information, or other legally protected status.

Job Description: Immediate hire! Clean Boilers at Various Locations throughout NYC

Perform preventative maintenance on commercial heating equipment such as the Boilers, Water systems, Steam Generators, Air Compressors, chillers and pumps.

Maintenance includes;
• Boiler shut down and start up
• Change gauges (temperature, pressure, etc.) within the plant
• Remove and replace filters, oils and other lubricating fluids on all plant equipment
• Remove and replace gaskets
• Install pipe plugs as needed
• Clean out level sight glasses on all boilers
• Secure all types off tubing and piping as needed
• Change out light bulbs and must be able to climb ladders.


Qualifications
• High school degree, with a minimum of 2 years of relevant gas boiler operation experience; or equivalent combination of advanced education and experience.
• High integrity and self-motivated individual who is a team player with physical perceptive skills
• English
• OSHA 30
• Clean drivers license 

Benefits:
• Medical, Dental, Vision
• 401K 
• Sick/Vacation

Compensation: full time/part time/ temporary positions available 
 • $25.00 - $35.00/hr
    "
NYC Expediting/Permit Project Manager,https://newyork.craigslist.org/mnh/egr/d/new-york-nyc-expediting-permit-project/7139756771.html,Financial District,"good salary, healthcare, remote working, work from home",full-time,"
        
We are a code consulting and expediting firm located in downtown Manhattan. We are looking for a full time Project Manager who can manage New Building, ALT 1, ALT 2, Certificate of Occupancy and DOB NOW filings.

You should be able to file jobs, understand objections and communicate with clients to keep the projects going. For the right candidate we can discuss remote work and work from home situations. 

Responsibilities

- Organize and file multiple DOB applications (NB, Alt 1, Alt 2, and DOB NOW).
- Obtain approvals. Discuss objections will architect/engineer and attend DOB plan exams for approval.
- Communicate with clients and applicants and keep them updated.

Required Credentials:

- 3 years minimum experience in DOB expediting.
- Must have DOB filing representative ID (Class 2 preferred).
- Knowledge on how to prepare DOB forms for NB, Alt 1, Alt 2 and DOB NOW applications.
- Experience working with clients and plan examiners to resolve objections
- Experience discussing projects with clients and architects. 
- Building code and zoning knowledge preferred.
- Drafting/CAD skills a bonus

SALARY: good salary and healthcare benefits

PLEASE SEND RESUME & COVER LETTER TO APPLY.

Expediter, expeditor, filing representative    "
Manufacturing Engineer,https://newhaven.craigslist.org/egr/d/milford-manufacturing-engineer/7128019237.html,,Salary based on experience,full-time,"
        
Indeco North America, a leading Connecticut-based provider of heavy-duty hydraulic attachments for demolition, scrap, recycling, mining and road construction applications, has an exciting opportunity for a *local, Connecticut-based* manufacturing engineer to join our fast-paced environment. This position will be responsible for identifying opportunities and implementing changes to drive continuous improvement in product quality and cost reduction utilizing fabrication processes, tooling, assembly methods, product design, materials and parts.

The position requires a hands-on professional fluent in CAD/CAM, CNC’s, welding, metal powder operations, heat treating and quality assurance.

Duties and Responsibilities:

Product Design and Development:

>Assess design criteria based on mechanical and commercial requirements.
>Design products by means of generating working computer models.
>Resolves operational, manufacturing, and maintenance problems through the implementation of continuous 
  improvement (e.g. lean six sigma tools) to ensure cost-effectiveness, quality and delay-free operations.
>Produce general project specifications.
>Specify materials to be used for specific components.
>Specify component and assembly tolerances.
>Develop fixturing and tooling concepts for manufacturing.
>Provide/confirm product specifications for purchased components.
>Recommend product design improvements and cost reductions.
>Consider LEAN manufacturing concepts during product development.
>Review product designs for manufacturability or completeness.
>Troubleshoot new or existing product problems involving designs, materials or processes.
>Improves manufacturing efficiency by analyzing and planning work flow, space requirements and equipment 
  layout.

Product Documentation:

>Produce CAD detail and assembly drawings for manufacturing.
>Produce CAD assembly and component drawings for product manuals.
>Generate BOM for assemblies.
>Manage CAD files utilizing the PDM system.
>Present analyzed data for design criteria to the design team.
>Derive part numbers utilizing applied rules.
>Track revisions of design changes.

Desired Skill Set:

>Strong interpersonal skills.
>Able to communicate ideas and instructions to employees and customers
>Strong communication skills, especially phone
>Basic computer skills, (word, excel, and the like)
>Proven track record of identifying opportunities and implementing improvements in quality, delivery and 
  productivity.
>Six sigma or green belt knowledge would be an advantage.
>Experience with welded components and their processes and procedures
>Experience with current machining processes
>Technical writing skills. Develop operators, service and parts manuals
>Computer aided drafting (CAD) - Must be proficient with Solid Works software
>Capable of developing bill of materials and component spread sheet
>Able to compute physical loads on machinery - static and dynamic
>Maintain daily report of work progress and accomplishments
>Heavy construction machinery background a plus

LOCAL CANDIDATES ONLY - NO RELOCATION    "
Entry Level Project Engineer,https://newyork.craigslist.org/brk/egr/d/brooklyn-entry-level-project-engineer/7139785471.html,,"$70,000 per year",full-time,"
        
The project engineer will be involved in projects with our crane engineering team and be part of a growing organization that meets our client’s objectives and stands up challenges. The project engineer will have opportunities to work on concrete foundation design, steel structures, timber design, construction logistics, crane logistics, rigging design, etc. Inhouse training will be provided.

Duties and Responsibilities:
 Develop plans and detail drawings using AutoCAD for preliminary and final design submittals
 Perform design calculations using MathCAD, STAAD Pro, MS Excel, etc.
 Develop reports, specifications, and required paperwork for city agencies to review
 Work with team members on a wide array of projects and multiple assignments
 Communicate with clients, answer RFI, maintain and nurture client relationships

Job Requirements:

Minimum Qualifications:
 BS in Civil Engineering, Structural Engineering, or Mechanical Engineering
 Proficiency and relevant experience in AutoCAD
 Familiar with design codes like ACI 318, AISC, ASCE 7, etc.
 Excellent communication and writing skills
 FE/Engineer-In-Training certification.

Preferred Qualifications:
 MS in Civil/Structural Engineering
 Experience with MathCAD
 Experience with Finite Element Analysis software like STAAD Pro, RAM Steel, etc.
 Previous intern experience in building design or construction industry
REPLY WITH RESUME PASTED WITHIN BODY OF EMAIL. ATTACHMENTS WILL NOT BE OPEN    "
Engineering Services Director,https://newhaven.craigslist.org/egr/d/east-berlin-engineering-services/7135126702.html,,DOE,full-time,"
        
SUMMARY
Technical Sales interface with the customer during the development of proposals and communication of customer technical requirements during APQP (Advances Product Quality Planning) by performing the following duties. Engineering interface with tooling suppliers during design and development of tool.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Distribution of technical detail for quote 
•	Obtain quotes from tooling suppliers.
•	FTP site management
•	Maintenance and ongoing development of the Sample Board Database
•	Maintenance and ongoing development of the Job History Database
•	APQP, phases 1-5 participation 
•	Assist with technical issues
•	Assist in product design and development utilizing available software
•	Work with tooling suppliers throughout design, build and test phase of tool.
•	Project management 
•	Assist in material research and obtain material prices

INDIRECT RESPONSIBILITIES
•	Handle special projects as required
•	Promote education, safety, good housekeeping practices
•	Work as cross functional team member for continual improvement at PDI
•	Manage multiple tasks 
•	Comply with PDI quality system

    "
PROJECT MANAGER/ESTIMATOR,https://hudsonvalley.craigslist.org/egr/d/somers-project-manager-estimator/7124468293.html,,"Negotiable, commensurate with experience",full-time,"
        
Ideal candidate will supervise construction projects from beginning to end, ensuring that projects are completed within time and budgetary constraints.  An understanding of the excavation business and the ability to work under deadlines in a fast-paced environment are important for career success.  Work experience in the industry is one of the most important requirements.

Candidate will also perform quantity take off and estimates and will work on bids with Owner.  When jobs are awarded, they will prepare and submit all material submittals, product data information and shop drawings, control & manage approvals of information, email correspondence, plan changes, RFI's, change orders and additional work orders, attend job site meetings, order materials and organize deliveries.

Job Requirements:
Ability to Multitask
Excellent organizational skills
Perform detailed quantity take-offs and estimates.
Ensure accuracy and completeness of estimates.
Prepare and review bids with company President.
Communicate with clients, field personnel, subcontractors and suppliers as needed.
3 years experience in estimating and project management
Proficient in reading and understanding plans and specifications (architectural, civil, electrical, mechanical and structural)
Understanding of technical data for submittal processes.
Problem Solving
Proficiency in Microsoft Office Suite (Word, Excel, Outlook, etc.)
Computer Savvy
Ability to work on multiple projects simultaneously
Excellent analytical and communication skills
 
Experience:
Construction Estimating and Project Management: 3 years (Required)
Ability to accurately read and interpret all types of blueprints including architectural, structural and mechanical drawings.
Perform material take-offs and create accurate budgets for proposed work.
Must be proficient in Microsoft Office Suite and Bluebeam or other AutoCAD software

Position will be part-time to start and lead to full time as candidate progresses in the position.

Please respond to this ad with accurate contact information and a copy of your current resume    "
Estimator,https://newyork.craigslist.org/que/egr/d/estimator/7139790458.html,Long Island City,TBD,full-time,"
        
Prime Architectural Woodworking Company in NYC looking for an experienced, independent, ambitious, positive and long term oriented individual.
Requirements:
Excellent knowledge of wood technology and materials. Ability to independently work on large commercial and residential projects. High work ethic and self motivation. Very good people skills.
Excellent working conditions, atmosphere, pay and benefits.
Please email your resume, references and salary requirements.
Only candidates from woodworking industry please apply.    "
Resident Project Representative,https://newhaven.craigslist.org/egr/d/greenwich-resident-project/7139479627.html,,compensation is commensurate with experience,full-time,"
        
Tata & Howard, Inc. is seeking a Resident Observer to monitor construction activity on the installation of a 24 inch raw water pipeline.  The pipeline is being installed in the City of Stamford and Town of Greenwich, Connecticut. The individual will report to the Project Manager and will be responsible for observing and documenting the contractor’s work to verify compliance with the contract documents. This position is full time for the duration of the construction project which is expected to run full time for a year. The individual will work independently on-site, and therefore requires extensive knowledge of appropriate construction practices and codes.
Responsibilities include:
•	Review shop drawings and submittals.
•	Prepare type written field reports complete with photographs submitted to the Project Manager on a daily basis. 
•	Review contractor’s monthly payment requisitions.
•	Observe all work is being conducted in a safe manner.
•	Check materials conform with approved shop drawings and are not damaged before installation.
•	Provide insight on field design changes and payment claims for additional work.
•	Observe all phases of construction activities for compliance with contract documents, client standards and permit requirements.
•	Ensures schedules are communicated with the Project Manager.
•	Responsible for being client, municipality and public liaison, as necessary.
•	Take measurements of completed work for payment and record plans, including swing ties.
•	Verify pipeline is installed at the grades shown on the Contract Drawings.
•	Prepare progress meeting agendas, attend meetings and prepare minutes for distribution.
•	Keep Project Manager abreast of work progress and changes in the construction necessary due to field conditions by telephone calls at least two times a day.

    "
Electrical Controls Engineer,https://hudsonvalley.craigslist.org/egr/d/washingtonville-electrical-controls/7128777657.html,,Salary based on experience.,full-time,"
        
We are a growing business located in the Hudson Valley. We are currently seeking an Electrical Control systems automation Engineer proficient in Ladder Logic PLC programming, AutoCAD and electrical design of industrial control systems.
Experience with VFDs, 3 phase motors, PLCs, motor starters, safety circuits, pneumatic controls, proximity sensors, encoders, ladder schematics.

Responsibilities to include:

Design of industrial electrical control systems and document them in CAD.

Panel layout of industrial control components in CAD.

Generate bill of materials for control systems.

Purchasing of control components.

Programming of PLCs HMIs and other control components.

Testing and troubleshooting if industrial control systems.

Write operating instructions and validation documents.

On site startup of industrial control system.



Experience with Allen-Bradly PLCs and HMIs required.

Familiarity of electrical codes and standards such as UL and the NEC.

Must be able to wire industrial control panels.

Documentation skills and the ability to generate operating instructions. Must have hands on skills. Some travel is required. Occasional control system startups and on site troubleshooting is required.

Experience with mechatronics, 3D solid modeling and machine design a plus.

Salary based on experience.    "
ENGINEER,https://newyork.craigslist.org/que/egr/d/long-island-city-engineer/7139792789.html,,TBD,full-time,"
        
Prime Architectural woodworking Company in NYC is looking for an independent, experienced, ambitious and long term oriented Engineer.
Requirements: Minimum 5 years experience in similar position. Excellent knowledge of wood technology and materials. High work ethic and motivation.
Leadership qualities very helpful.
Excellent working conditions, atmosphere, pay and benefits.
Please email your resume, references and salary requirements.
Only candidates from woodworking industry please apply.
    "
Environmental Project Monitor,https://hudsonvalley.craigslist.org/egr/d/mountainville-environmental-project/7134565224.html,,dependent on skills & experience,part-time,"
        
Tectonic is currently seeking a part-time Environmental Project Monitor to perform work primarily within the Hudson Valley, NY area on an as-needed basis.

ESSENTIAL FUNCTIONS

Essential functions of the Environmental Project Monitor position require traveling to project sites to serve as the on-site representative to oversee asbestos abatement work to ensure that work is performed in accordance with specifications and in compliance with all Federal, State, and local laws. In addition, the Project Monitor will perform air monitoring in accordance with all applicable regulations, which includes performing monitoring with pumps and cartridges, collecting air samples during abatement projects, preparing and maintaining chain of custody data. delivering air samples to the laboratory, and performing aggressive air monitoring when necessary. 

In addition, the Environmental Project Monitor must maintain project logs and reports, take photographs as needed, record applicable data, and communicate with project managers, contractors, and/or client representatives, as well as all related duties as assigned. 

TO VIEW AND APPLY, PLEASE VISIT: 

QUALIFICATIONS

•Valid NYS DOL Project Monitor and Air Sampling Technician Certifications;
•2 years of related experience performing project monitoring and/or air sampling on abatement projects;
•Bachelor’s Degree in Environmental Science or a related field is a plus; HS Diploma/Equivalent required;
•Ability to complete OSHA 10 Hour Construction Safety and Health Training within a reasonable period of time;
•Functional computer skills, including familiarity with Microsoft Outlook, Word and Excel, as well as ability to utilize various software programs, time reporting systems, and other related computer applications;
•Strong interpersonal skills, with effective oral and written communication skills;
•Possession of own air monitoring equipment is a plus;
•Valid driver’s license and personal vehicle for regular travel to project sites.

We are an equal opportunity/affirmative action employer, and highly encourage resumes from all interested parties including women, minorities, veterans and persons with disabilities. All qualified applicants will be afforded equal employment opportunities without discrimination on the basis of race, creed, color, national origin, sex, age, disability, marital status, or any other protected class.

Tectonic participates in the USCIS E-Verify Program to verify that all new hires are authorized to work in the United States.

    "
Drafter,https://newyork.craigslist.org/que/egr/d/brooklyn-drafter/7139795380.html,Ridgewood,TBD,full-time,"
        
Drafter
Construction company specializing in exterior restoration will a drafter with an experience in supported scaffold, sidewalk shed and suspended scaffold system drawing.
    "
DRAFTSPERSON,https://hudsonvalley.craigslist.org/egr/d/wingdale-draftsperson/7135790546.html,,DOE,full-time,"
        
Responsibilities include drafting all drawings of specific homes from elevations and floor plans, to mechanical and final construction drawings. Experience in wood-frame construction and AutoCAD preferred. 2-4 year degree or related experience. Great benefits: medical, dental & life insurance, ESOP: Employee Stock Ownership Plan (we are 100% employee owned = a great retirement benefit), vacations, holidays and 401(k) Plan.  Call 845-832-9400 or log on to WestchesterModular.com to request application. E.O.E.    "
Project Architect(s),https://newyork.craigslist.org/que/egr/d/jamaica-project-architects/7140006512.html,Queens,Commensurate with Experience,full-time,"
        
Mssa, a Small Successful 8-Person Architectural studio based in Queens is seeking a Project Architect and a Junior Architect. Our projects include single-family residential, multifamily, and mixed-use hospitality projects. The studio offers an opportunity to be involved in all phases of the urban built environment from Design Development, Construction Documents, Consultant Coordination and City Approvals to Project Close up. The candidates shall be willing to work on a whole range of projects from small extensions to multifamily and hospitality.

Requirements
• BS or 5-year Professional degree in Architecture
• Minimum 2 yrs of  US experience in an architecture office
• Proven ability to produce Construction Documents
• Working knowledge of NYC code and zoning regulations
• Familiarity with DOB procedures a plus
• Site visits and requisition review
• Check submittals and respond to requests for information
• Fluent with Autocad Architecture 2018/20
• Revit 2020 Experience a plus
• Strong work ethic 
• Fluent English 

Please submit your resume including work samples with a particular emphasis on construction documents. All qualified candidates will be contacted.
    "
ENGINEER,https://hudsonvalley.craigslist.org/egr/d/wingdale-engineer/7135791927.html,,DOE,full-time,"
        
Responsibilities include drafting all drawings of specific homes from elevations and floor plans, to mechanical and final construction drawings. Experience in wood-frame construction and AutoCAD preferred. 2-4 year degree or related experience. Great benefits: medical, dental & life insurance, ESOP: Employee Stock Ownership Plan (we are 100% employee owned = a great retirement benefit), vacations, holidays and 401(k) Plan.  Call 845-832-9400 or log on to WestchesterModular.com to request application. E.O.E.    "
Architecture,https://longisland.craigslist.org/egr/d/architecture/7125057083.html,,salary commensurate with experience,full-time,"
        
Long Island based Architectural Firm actively recruiting draftspersons. Candidates will provide architectural support on projects, residential and commercial, from the conceptual design stage to creation of final construction documents including all phases of the design process.

 QUALIFICATIONS: Minimum 5 years US based experience. Candidates must be proficient in AutoCAD, the ability to meet project timelines and need strong written and verbal communication skills. Produce complete sets of construction documents, design drawings and schematic designs under supervision,  Convert floor plans and elevations into AutoCad.

 SALARY/BENEFITS: We offer a salary commensurate with experience 

 TO APPLY: Send Resume, Project List/Sample Drawings.
    "
Project Engineer - Recent College Graduate,https://newyork.craigslist.org/brk/egr/d/brooklyn-project-engineer-recent/7140383164.html,"Brooklyn, NY",TBD,full-time,"
        
Our Company is looking for a recent college graduate to join our window/glass installation team. 

Minimum Qualifications:
BS in Civil Engineering or Structural Engineering
Proficiency and relevant experience in AutoCAD
Excellent communication and writing skills

Job Responsibilities:
Developing plans and detailed drawings using AutoCAD 
Working with team members on a wide array of projects and multiple assignments
Assisting PM on site visits for field measurements 
Basic administrative duties


Please send your resume with the best email/phone number to contact you.    "
ELECTRICAL ENGINEER/PE,https://longisland.craigslist.org/egr/d/woodbury-electrical-engineer-pe/7127424725.html,,"$110,000-130,000",full-time,"
        
ELECTRICAL ENGINEER/PE with a BSEE and 5 + years 
experience in residential, commercial or healthcare projects.
Permanent. Full time. Excellent benefits. Send resume to:

HANK DEVITO

Hank11214@hotmail.com    "
MECHANICAL CONSTRUCTION ASSISTANT PROJECT MANAGER,https://hudsonvalley.craigslist.org/egr/d/danbury-mechanical-construction/7135844251.html,,SALARY WILL COMMENSURATE WITH EXPERIENCE,full-time,"
        
Description:
Mulvaney Mechanical Inc. is a full-service mechanical contractor delivering successful projects on time and within budget in a wide range of industries. This requires estimating, sales, and management/coordination of materials & equipment delivery, field personnel, office support staff, subcontractors, and other trades. Our team is experienced in meeting all client challenges.

We are seeking a team member with Mechanical Construction Project Management experience to work within a team environment to provide truly exceptional client service.

Duties include but are not limited to:
•	Assist in Managing and coordinating construction projects from conception to completion
•	Understand projects in-depth to order materials/equipment, issue subcontracts, and develop
              billings
•	Work in conjunction with field supervision to coordinate site construction workers
                and subcontractors
•	Complete and manage all RFI’s, change orders, submittals, and etc… Ensure all project team
                members are fully informed of this information
•	Plan ahead to prevent problems and resolve any emerging ones
•	Analyze, manage and mitigate risks
•	Work with jobsite supervision to ensure safety on the jobsite
•	Ensure contractual conditions of performance are met

 Requirements

•	MMI IS A FAST PACED ENVIROMENT. CANDIDATE MUST POSSESS A STRONG SENSE OF URGENCY. 
•	Proven working experience in construction management
•	Knowledge of HVAC & Plumbing systems, building products, construction details/design and
                relevant rules, regulations and quality standards
•	Familiarity with construction management software packages. Overall strong computer skills
•	Ability to plan and see the “big picture”
•	Competent in conflict and crisis management
•	Self-motivated with excellent time and project management skills
•	Ability to work within an environment with deadlines while having to multi-task with multiple
Priorities.
•	BS degree in construction management, architecture, engineering or related field a plus
    "
Project Architect - High End Residential,https://newyork.craigslist.org/mnh/egr/d/new-york-project-architect-high-end/7140584602.html,Upper West Side,Salary Commensurate w/Experience,full-time,"
        
A growing New York City based, boutique architectural & interior design firm seeks to hire a full time Project Architect to work on a variety of high-end residential projects.

For the Project Architect's position in New York City, the applicant must have 3-5 years professional experience of working in an architectural firm. Knowledge of residential detailing, shop drawings and superior AutoCAD skills are required.

The qualified candidates will need to be enthusiastic, hard working, well-organized and highly motivated w/excellent verbal and written communications skills.

Candidates will work directly with the firm's principal and project team to produce highly detailed designs, construction documents and manage all aspects of the projects during construction. Supervision available to assist w/completion of NCARB Intern Development Program.

QUALIFICATIONS

- Professional Undergraduate or Master's Degree in Architecture

- Minimum (3-5) Years of Experience in High-end Residential Design

- Technical Expertise in AutoCAD & Construction Documents Experience

- Proficiency in Adobe Photoshop & 3D Modeling advantageous

- A minimum of (2) professional references

- Candidates must confirm eligibility/qualifications to work in United States

Job Type: Full-time

Job Location: New York, NY 10069

Required education: Bachelor's of Architecture

Required experience: 3-5 years

Job Type: Full-time    "
"DELI CLERKS , Holbrook Gourmet Market",https://longisland.craigslist.org/egr/d/holbrook-deli-clerks-holbrook-gourmet/7130534558.html,,upon experience,employee's choice,"
        
Lombardi Caterers is seeking EXPERIENCED  DELI  CLERKS for our Gourmet Market in Holbrook, NY.

Flex Hours for AM or PM shifts.

 Part Time // Full Time  positions avail;able and good pay






Methods of applying:
In person, application and immediate hiring.!!
1055 MAIN STREET, HOLBROOK NY

    "
ARCHITECTURAL DRAFTSPERSON/ INTERN,https://hudsonvalley.craigslist.org/egr/d/red-hook-architectural-draftsperson/7136397420.html,,based on experience,full-time,"
        
Red Hook (Dutchess County) architectural firm seeking an associate to join our team. This is a full-time position with much potential for future growth within our company. The ideal candidate has project management experience, but entry level applicants will also be considered.

Must be proficient in autocad. Must be creative, highly motivated and attentive to details. Must be familiar with production of architectural drawings (schematic through construction documents).  Possibility of working remotely.  Please send resume and samples of work. Compensation will be based on level of experience.  

kdousharm.com    "
CNC Programmer / Operator,https://longisland.craigslist.org/egr/d/nesconset-cnc-programmer-operator/7130855226.html,,"Pay is based on performance, capabilities and experience.",full-time,"
        
We are seeking an individual that has experience in programming and operating a CNC Router for Architectural Millwork.  Residential. 
- Must be proficient in CNC programming and operating. 
- Must be able to read architectural drawings.
- This is an in office position.  Individual is responsible for getting to and from our office.
- Drafting and producing shop drawings in Autocad is welcomed but not required.  
- Pay scale is based off of experience, knowledge and capability.    "
Structural Engineer P.E. or E.I.T.,https://newyork.craigslist.org/brk/egr/d/brooklyn-structural-engineer-pe-or-eit/7137967033.html,,Competitive compensation,full-time,"
        
An Architectural/Engineering firm seeks a full time structural P.E. or E.I.T. for structural analysis and design of: excavation, underpinning, foundation and framing plans for low to mid rise buildings using: concrete, structural steel, masonry, and light gage construction materials. Applicant must possess experience with industry standard analysis, design programs; AutoCAD, Ram, etc. and knowledge of NYC building code; Work effectively as a team member with co-workers, and Architect.    "
Office and Field positions - Commercial Construction- Hudson Valley,https://hudsonvalley.craigslist.org/egr/d/middletown-office-and-field-positions/7137578747.html,,Salary commensurate with experience.,full-time,"
        
Collier Construction LLC - Commercial Construction company based in Middletown, NY is looking for qualified individuals assisting with office tasks as well as project management and field supervision. We work for both for public and private clients in the Hudson Valley primarily 1 hrs radius of Middletown, NY.

Candidate must be reliable, consistent, able to work professionally with project management, subcontractors and clients. Experience for all construction divisions in ground up and renovation. Additional skillsets are proficient blueprint and spec reading, scheduling, safety, submittal review, positive attitude, pre-planning, efficient close-out, quality control, note taking, run project meetings, problem solver and computer savy. Must be able to work in a team environment as well as independently as required.

Part time and full time positions available.

The position is based out of Middletown and projects throughout the Hudson Valley. Please send resume, detailed project list, references and cover letter. A detailed description of position will be discussed with selected candidates. We are an equal opportunity employer. Full time employees are offered health benefits, IRA Savings plan, paid time off.

Salary commensurate with experience.    "
Draftsman: Architectural Millwork,https://longisland.craigslist.org/egr/d/nesconset-draftsman-architectural/7130856309.html,,"Pay is based on performance, capabilities and experience.",full-time,"
        
We are seeking an individual that has experience in producing autocad shop drawings for residential Architectural Millwork.  
- Must be proficient in Autocad.
- Must be able to read architectural drawings.
- This is an in office position.  Individual is responsible for getting to and from our office.
- CNC operating skills is welcomed but not required.  
- Pay scale is based off of experience, knowledge and capability.    "
Architectural Drafter,https://newyork.craigslist.org/brk/egr/d/architectural-drafter/7137992096.html,Brooklyn,Competitive compensation based on skills/experience,full-time,"
        
Brooklyn Architectural firm seeks:
full-time position for Architectural Drafter


Skills: 
Professional & motivated attitude
AutoCAD Drafting
Written and communication skills 
Standard Microsoft office suite familiarity
Architectural background
Familiarity with NYC Department of Buildings and Mechanical Systems

Responsibilities include:
Written reports / Paperwork 
AutoCAD Drafting


Competitive compensation based on skills/experience

Job seeker to live within 20 miles of 11219 Zip code.    "
architect/engineer,https://hudsonvalley.craigslist.org/egr/d/greenwood-lake-architect-engineer/7140093750.html,,Per job basis,contract,"
        
We are a team of Licensed Architects and Engineers available to assist contractor and designers with reviewing plans and stamping for filing    "
Electrical Estimator,https://longisland.craigslist.org/egr/d/electrical-estimator/7131754997.html,,TBD,full-time,"
        
Electrical Estimator (Holbrook, NY)

Established electrical contractor seeking an experienced estimator. This is a great position for an experienced estimator that wants to be part of a growing team. 


Description of Work: 

-Read architectural plans and do take offs for construction projects.
-Prepare scope of work from plans and specifications. 
-Request pricing from material suppliers. 
-Analyze bids for accuracy and completeness, request corrections when necessary. 
-Assemble all of the above into a proposal (bid) for submission to client. 


Requirements/Qualifications:

-Related associates degree in architecture/drafting and/or 5 years estimating experience. 
-Must have proficient computer skills.
-Proficient in ConEst and SureCount software a plus but not required.
-Strong organizational skills and attention to detail is absolutely essential.
-Interpersonal communication skills, both written and verbal.

    "
DOB LICENSED SUPERINTENDENT 100k-120k year/DOB LICENSE REQUIRED,https://newyork.craigslist.org/brk/egr/d/brooklyn-dob-licensed-superintendent/7138254874.html,,"$100,000 - $120,000 a year",contract,"
        
We are looking for a DOB Licensed Construction Superintendent.

Job Description:
•	Visit various sites to ensure safety per DOB and OSHA standards.
•	Maintain daily paperwork such as logbooks, field safety checklists.
•	Review and analyze detailed construction drawings.
•	Communicate with competent persons on sites regarding safety requirements.
•	When necessary communicate with DOB inspectors regarding safety issues.

Qualifications/Requirements:
•	Minimum 5 years’ experience in general construction 
•	DOB Construction Superintendent license
•	Proficiency in reading plans, blueprints, specifications
•	Knowledge of DOB building codes and NYC Construction Codes
•	Ability to professionally deal with NYC DOB Inspectors
•	Strong communication skills and computer literacy
•	Excellent problem-solving skills and willingness to learn
•	Sound judgment and ethical conduct

Preferred Skills:
5 to 7 years related experience or an equivalent combination of education, training and/or experience 
Architectural or engineering background is a plus

Experience:
Construction: 5 years (Required)
Blueprint Reading: 3 years (Required)
Site Superintendent or Construction PM: 5 years (Preferred)
License:
Driver's License (Required)
    "
Assistant Project Manager,https://longisland.craigslist.org/egr/d/holbrook-assistant-project-manager/7131840586.html,,TBD,full-time,"
        
Project Manager:

Established electrical contractor seeking an experienced Assistant Project Manager. This is a great position for an experienced Assistant Project Manager that wants to be part of a growing team.  

Description of Work:

-Assist in managing multiple projects at various phases and in various locations, from project identification through design, planning, client approval, permit insurance, construction and financial closeout. 

-Create change orders, RFI's as well as submittals for projects when needed. 

-Coordinate with vendors, employees and clients to organize project expectations.

** The Assistant Project Manager will help coordinate and manage the project from inception to completion.


Requirements/Qualifications:

-3+ years of project management experience.
-Strong organizational skills and attention to detail is absolutely essential. 
-Interpersonal communication skills, both written and verbal. 
-Willing to travel (Long Island & NYC)

Full Time, PTO, Health Insurance & 401k available.
    "
Intermediate Interior Designer/ Architect,https://newyork.craigslist.org/fct/egr/d/norwalk-intermediate-interior-designer/7138412583.html,Norwalk,salary based on experience,part-time,"
        
Terri Ricci Interiors is seeking an Intermediate Interior designer/ Architect to join our established high-end residential interior design firm located in Fairfield County, CT. This is a part time position that could quickly go to full time. Requires 3-5 years of experience.  The intermediate designer will work directly with principal and be involved in all aspects of the project. Candidate should possess a strong desire to be creative, self-motivated, team player with positive “can do” attitude and the ability to multi-task. 
Travel to west coast may be necessary. US Driver’s License and own car.

Responsibilities:
Space planning, drafting elevations & millwork, creating presentation boards, furniture sourcing and procurement, attending client and site meetings, liaising with various vendors, creating budgets and schedules.

Job Requirements:
. AutoCAD, Photoshop, Power Point, Excel, Sketch up. 
. Studio Designer (a plus) 
. 3D rendering programs (a plus) 
. Excellent communication skills, verbal and written 
. Strong work ethic, can carry projects through to completion 
. Highly organized and detail oriented 
. Can take direction 
. Some experience with high end residential projects

If this position describes you please email a brief note to tell us about yourself and include a resume and any drawing examples. Please note only applicants with drawing skills will be considered for this position.





    "
